253,223,199,274,151,223,266,199,76,72,198,199,190,58,131,331,188,266,113,199,198,93,38,223,100,80,199,337,223,199,100,188,173,223,199,151,11,11,55,345,110,110,11,66,232,131,110,109,223,223,60,39,4,131,109,232,18					2
268,259,199,120,192,33,266,113,223,331,253,190,113,190,29,188,266,223,345,199,82,4,223,131,55,100,223,199,11,223,266,58,199,11,131,199,80,223,223,100,199,188,266,11,188,198,188,58,190,11,223,58,199,337,93,199,190,199,274,131,198,190,266,199,11,151,190,11,38,199,232,131,198,80,131,331,11,190,337,100,223,199,188,266,199,151,223,331,199,131,274,266,199,38,173,188,266,199,120,268,188,11,190,267,331,190,199					2
4,248,259,248,268,199,331,223,232,131,49,223,331,223,58,199,11,151,223,199,253,190,93,190,266,199,163,223,266,38,223,38,199,11,151,190,11,199,105,267,163,267,101,248,163,199,43,267,90,248,268,199,151,190,58,199,38,266,190,11,232,151,223,58,199,58,33,331,188,266,113,199,11,151,223,199,331,33,188,266,223,58,199,274,223,58,58,188,266,113,199,232,223,331,223,198,131,266,93,66,199					2
192,131,11,199,46,223,190,100,199,345,199,302,39,18,6,312,174,199,43,131,80,11,199,105,190,331,223,199,76,266,38,11,190,266,11,199,192,190,266,58,199,43,190,266,188,11,188,29,223,331,197,199,312,201,201,198,163,199,4,33,198,55,199,346,131,11,11,100,223,197,199,105,100,223,190,331,197,199,342,266,38,232,223,266,11,223,58,199,302,58,199					2
58,188,223,113,131,199,232,131,38,11,190,199,72,259,151,188,38,199,188,38,199,316,151,131,199,76,199,190,198,72,66,302,55,190,38,38,188,131,266,190,11,223,199					2
43,190,11,199,80,331,131,266,11,199,331,131,274,199,190,11,199,11,151,223,199,43,131,266,199,124,33,266,113,199,316,190,266,199,38,151,131,274,199,190,266,58,199,100,131,49,223,199,11,151,223,199,49,188,337,331,190,266,11,199,109,223,274,223,100,199,11,131,266,223,38,199,80,131,331,199,335,190,100,100,199,6,201,18,312,258,199,302,253,101,190,11,101,90,335,316,199					2
82,314,223,11,11,188,266,113,199,151,188,113,151,82,66,66,66,199,66,66,66,199,329,199,302,305,337,190,266,58,131,266,223,58,199,302,305,331,232,151,188,11,223,232,11,33,331,223,199,302,305,38,93,100,33,198,199,302,346,33,188,100,58,188,266,113,38,199,302,105,190,266,131,266,199,302,105,131,100,100,190,55,38,223,199					0
302,316,131,331,38,11,259,151,188,266,113,38,259,131,46,131,101,190,173,223,58,199,113,131,199,38,33,266,266,188,266,113,199,131,266,199,93,131,33,331,199,58,223,232,173,66,66,66,274,188,11,151,199,93,131,33,199,58,223,232,173,199,223,144,55,131,38,223,58,199					0
302,192,33,38,337,190,266,58,38,268,268,190,55,223,58,199,151					0
253,190,38,131,266,188,232,199,163,131,58,113,223,199,316,253,199,316,131,331,38,151,188,55,80,33,100,199,253,190,38,11,223,331,199,6,201,18,18,329,6,201,18,6,199,90,223,190,331,199,163,190,55,223,100,199,4,188,266,199,190,266,58,199,314,188,80,11,199,4,131,33,232,151,199					2
268,259,199,120,90,131,33,259,33,337,223,345,199,335,223,223,100,188,266,113,199,11,223,38,11,93,256,199,151,11,11,55,38,345,110,110,11,66,232,131,110,337,101,6,346,100,268,18,144,198,332,199					0
259,151,223,199,232,151,190,188,331,38,197,199,274,190,100,100,38,199,190,266,58,199,232,223,188,100,188,266,113,38,199,190,331,223,199,232,131,49,223,331,223,58,197,199,267,33,331,199,337,131,58,188,223,38,199,190,266,58,199,151,190,188,331,38,199,190,331,223,199,223,144,55,131,38,223,58,66,199					1
268,259,199,120,248,190,331,266,160,266,131,274,100,223,58,113,223,345,199,259,151,188,38,199,188,38,199,190,266,199,190,337,190,266,58,131,266,223,58,199,198,131,266,33,198,223,266,11,199,188,266,199,259,109,223,266,11,188,256,11,223,66,199,151,11,11,55,345,110,110,11,66,232,131,110,11,46,174,18,100,18,58,113,144,46					2
49,190,100,38,199,232,151,190,131,11,188,232,199,198,188,266,58,199,329,199,302,80,190,38,151,188,131,266,199,302,38,11,93,100,223,199,302,274,131,198,223,266,38,80,190,38,151,188,131,266,199					2
268,259,199,120,253,190,331,173,33,38,46,223,223,55,345,199,120,346,190,58,314,188,331,100,124,190,266,223,100,100,223,199,73,188,11,199,316,151,188,11,223,256,199,259,33,199,109,131,33,223,38,199,100,223,38,199,38,190,100,131,55,223,38,199,223,11,199,11,33,199,223,38,199,188,266,232,190,55,190,337,100,223,199,58,223,199,38,33,232,223,331,199,33,266,199,190,266,190,232,131,266,58,190,66,199					2
120,38,190,188,266,38,337,33,331,93,38,199,11,151,188,38,199,232,151,223,223,38,223,199,188,38,199,188,266,199,58,190,11,223,199,11,188,100,199,18,174,11,151,199,253,190,331,232,151,199,190,266,58,199,188,11,72,38,199,190,100,331,223,190,58,93,199,113,331,223,223,266,66,199,124,33,38,11,199,38,55,331,188,266,173,100,223,58,199,188,11,199,131,266,199,58,188,266,266,223,331,199,302,331,33,188,266,223,58,199					0
267,253,314,66,199,316,223,100,100,199,58,131,266,223,199,302,248,38,173,131,198,258,199,72,253,190,266,199,58,188,223,38,199,58,33,331,188,266,113,199,302,163,131,190,58,43,151,223,58,58,188,266,113,72,199,302,4,131,274,223,331,100,223,38,38,199					2
76,199,100,131,49,223,199,93,131,33,199,113,33,93,38,256,256,256,120,2,100,223,144,144,144,93,93,93,345,199,259,151,190,266,173,199,93,131,33,199,120,173,190,151,11,223,223,223,2,199,80,131,331,199,100,131,49,188,266,113,199,190,266,58,199,232,190,331,188,266,113,199,190,337,131,33,11,199,198,93,199,337,190,337,93,199,337,131,93,199,38,131,199,198,33,232,151,197,199,274,223,199,100,131,49,223,199,93,131,33,256,256,199					2
259,151,223,199,80,188,38,151,188,266,113,199,188,38,199,190,199,100,188,11,11,100,223,199,38,100,131,274,199,337,33,11,199,11,151,223,199,80,100,131,274,223,331,38,199,190,331,223,199,49,188,337,331,190,266,11,199,190,266,58,199,337,223,190,33,11,188,80,33,100,66,199,120,101,131,173,131,198,188,38,163,188,80,223,199,302,253,4,163,43,199					2
46,331,66,199,4,151,188,100,345,199,151,223,100,55,38,199,131,33,11,199,55,190,331,223,266,11,38,199,131,80,199,11,331,131,33,337,100,223,58,199,11,223,223,266,199,329,199,302,151,131,274,11,131,199,302,151,131,274,199					1
6,110,18,135,110,312,18,199,163,190,331,331,93,199,253,188,100,337,131,33,331,266,223,329,55,331,188,58,223,199,131,80,199,4,131,331,11,199,101,131,331,331,188,38,199,101,124,329,337,131,331,266,66,199,267,49,223,331,109,131,93,223,58,199,117,199,55,331,131,33,58,199,190,38,199,151,223,100,100,199,198,223,198,337,223,331,199,131,80,199,18,39,60,6,199,259,274,188,266,38,197,199,55,331,223,49,188,131,33,38,100,93,199,101,90,90,66,199					2
120,11,151,223,337,11,131,274,266,337,190,331,199,329,199,151,223,93,199,197,199,93,223,199,131,274,223,199,198,223,199,190,199,80,131,131,11,337,190,100,100,199,302,223,266,11,151,33,38,188,190,38,11,188,232,199					0
268,259,199,120,4,163,259,105,2,4,190,38,11,163,188,49,223,38,345,199,316,190,331,266,188,266,113,345,199,46,188,38,11,33,331,337,188,266,113,199,49,188,58,223,131,199,337,33,11,199,266,223,223,58,38,199,190,11,11,223,266,11,188,131,266,258,199,302,46,131,113,38,199,302,337,223,190,11,223,266,199,11,131,199,58,223,190,11,151,199,80,131,331,199,302,100,223,190,11,151,223,331,66,199,302,190,337,33,38,223,199,151,11,11,55,38,345,110,110,11,66,232,131,110,60,313,113,332,346,332,29,33,163,169,199,151,11,11,55,199					0
120,314,100,131,337,190,100,105,190,100,113,190,331,93,345,199,105,190,100,113,190,331,93,199,43,100,188,58,223,199,11,151,223,199,105,188,11,93,199,55,190,331,11,188,232,188,55,190,266,11,38,199,131,33,11,331,190,113,223,58,199,337,93,199,11,188,232,173,223,11,199,232,151,190,266,113,223,38,199,329,199,151,11,11,55,345,110,110,11,66,232,131,110,100,267,342,169,274,175,38,190,6,144,199,302,90,90,105,199,151,11,11,55,345,110,110,11,66,232,131,110,268,38,76,331,331,312,93,312,268,316,58					0
259,151,331,131,274,337,190,232,173,199,290,80,223,337,18,312,199,120,109,131,331,58,190,266,38,33,232,173,100,223,93,199,120,253,93,38,11,223,331,188,131,33,38,335,223,38,11,199,302,58,190,198,190,113,223,58,199,302,109,131,331,58,190,266,38,33,232,173,100,223,93,199,302,11,331,190,266,232,223,199,302,198,93,38,11,223,331,188,131,33,38,274,131,331,100,58,199,302,190,29,29,33,331,190,337,223,190,232,151,232,100,33,337,199					2
4,190,331,190,199,38,190,199,151,131,55,223,100,223,38,38,199,331,131,198,190,266,11,188,232,199,190,11,190,199,55,223,113,199,266,223,11,131,199,256,199,151,11,11,55,345,110,110,11,66,232,131,110,192,33,58,43,192,248,312,109,313,160					0
6,312,329,18,201,66,312,201,163,163,18,312,199,259,342,268,335,199,290,199,4,163,90,199,163,43,316,199,346,163,248,253,76,43,192,248,46,199,259,76,268,248,199,151,11,11,55,345,110,110,11,66,232,131,110,190,253,253,190,49,100,131,12,4,73,199,151,11,11,55,345,110,110,11,66,232,131,110,113,160,232,267,335,259,39,39,151,39					0
302,4,223,11,331,188,80,188,223,58,199,302,4,190,100,198,199,302,316,131,131,58,199,302,101,223,232,173,100,190,232,223,199,302,4,223,266,58,190,266,11,199,43,223,11,199,76,266,199,302,43,11,223,331,100,188,266,113,199,302,43,188,100,49,223,331,199,302,33,266,188,169,33,223,199,302,113,188,80,11,188,58,223,199,302,80,131,38,38,100,188,199					2
268,259,199,120,253,232,43,151,190,93,18,175,345,199,105,131,131,55,223,331,199,49,38,199,192,190,331,113,331,223,190,49,223,38,199,11,131,55,199,38,232,331,223,223,266,66,199,346,190,100,100,199,266,131,11,199,11,151,331,131,274,266,199,337,33,11,199,266,131,11,188,232,223,199,101,131,66,39,72,38,199,38,33,58,58,223,266,266,223,38,38,199,255,190,337,188,100,188,11,93,199,11,131,199,58,331,131,55,199,274,223,188,113,151,11,199,190,11,199,11,131,55,199,131,80,199,38,11,223,198,199					2
268,259,199,120,232,190,331,11,93,190,188,331,2,345,199,46,331,190,173,223,199,38,190,188,58,199,100,223,11,199,198,223,199,266,131,11,199,151,33,331,11,199,198,93,38,223,100,80,256,199,151,11,11,55,345,110,110,11,66,232,131,110,312,109,4,223,268,337,223,76,169,232					0
268,259,199,120,124,190,232,131,337,93,43,151,190,58,58,188,144,345,199,101,131,11,199,33,266,55,190,232,173,188,266,113,199,109,33,38,11,199,331,223,199,55,190,232,173,188,266,113,66,199,259,131,33,331,199,100,188,80,223,199,302,335,248,305,268,11,131,33,331,199,302,335,248,305,268,199					1
259,151,188,38,199,192,131,33,38,223,199,316,190,38,199,305,337,190,266,58,131,266,223,58,199,76,266,199,259,151,223,199,18,39,312,201,38,66,199,316,151,190,11,199,259,151,223,93,199,163,223,80,11,199,346,223,151,66,66,66,199,151,11,11,55,345,110,110,11,66,232,131,110,337,274,223,232,6,174,169,223,124,29,199,151,11,11,55,345,110,110,11,66,232,131,110,232,39,192,90,131,100,6,232,274,190					0
259,151,331,188,100,100,223,58,199,11,131,199,38,151,190,331,223,199,11,151,190,11,199,131,33,331,199,80,188,100,198,199,259,131,232,190,266,58,131,199,100,190,199,163,33,29,199,81,259,131,33,232,151,199,11,151,223,199,163,188,113,151,11,350,199,109,33,38,11,199,274,131,266,199,188,266,11,72,100,199,58,131,232,199,80,223,190,11,33,331,223,199,190,274,190,331,58,199,120,314,190,100,274,190,93,335,188,100,198,258,199					2
268,259,199,120,105,190,266,58,100,223,11,331,190,232,93,345,199,302,346,100,223,223,58,188,266,113,199,302,43,173,33,100,100,199,302,105,190,266,58,100,223,38,199,274,190,11,232,151,199,11,151,223,199,337,100,131,131,58,199,331,33,266,199,190,38,199,11,151,223,199,232,190,266,58,100,223,199,337,33,331,266,38,199,256,256,256,199					0
55,190,188,266,11,38,199,11,151,223,199,198,131,131,58,258,199,151,11,11,55,345,110,110,11,66,232,131,110,266,80,223,305,190,313,49,175,198,43					2
268,259,199,120,101,190,337,33,100,190,144,345,199,259,151,223,199,190,11,11,190,232,173,223,331,199,274,190,38,199,38,151,131,33,11,188,266,113,199,82,76,199,190,198,199,93,131,33,331,199,113,131,58,197,199,76,199,190,198,199,93,131,33,331,199,76,38,100,190,198,199,190,38,199,151,223,199,38,11,190,337,337,223,58,199,11,151,223,199,198,190,266,199,11,131,199,58,223,190,11,151,66,199,302,124,33,38,11,188,232,223,335,131,331,253,33,38,100,188,198,38,199					0
105,223,199,58,223,331,266,188,223,331,199,109,131,33,331,199,223,38,11,199,49,188,337,331,190,266,11,199,258,258,199,302,58,33,337,232,190,198,55,199					0
268,259,199,120,105,346,105,268,190,58,188,131,313,345,199,82,316,223,72,331,223,199,38,11,188,100,100,199,274,131,331,173,188,266,113,199,131,266,199,38,223,223,188,266,113,199,274,131,198,223,266,72,38,199,38,11,131,331,188,223,38,199,190,38,199,33,266,188,49,223,331,38,190,100,82,199,302,316,188,100,58,199,190,33,11,151,131,331,199,120,105,151,223,331,93,100,43,11,331,190,93,223,58,345,199					2
302,346,131,337,337,188,199,302,160,331,188,38,11,188,266,190,199,302,346,331,131,274,266,199,302,259,331,190,266,38,80,223,331,331,223,58,199,302,335,331,131,198,199,302,105,151,190,131,11,188,232,199,302,101,131,331,11,151,199,302,335,33,100,11,131,266,199,302,192,131,38,55,188,11,190,100,199,305,11,199,66,66,66,199,302,346,131,337,337,93,38,199					2
268,259,199,120,266,188,173,188,11,190,18,175,174,6,345,199,253,190,93,199,11,151,223,38,223,199,38,198,188,100,223,38,199,266,223,49,223,331,199,80,190,58,223,199,296,175,199,302,58,223,223,55,49,223,223,331,199,302,151,190,55,55,188,266,223,38,38,199					2
268,259,199,120,342,266,188,49,223,331,38,223,73,188,337,223,345,199,253,190,93,199,93,131,33,199,113,100,131,274,199,274,188,11,151,199,302,151,190,55,55,188,266,223,38,38,199,345,350,199,345,212,199,256,199					2
302,305,274,190,331,190,266,346,163,335					0
151,223,72,38,199,38,131,199,55,190,38,38,188,131,266,190,11,223,199,76,72,198,199,113,131,266,266,190,199,331,188,55,199,198,93,199,223,93,223,337,331,131,274,38,199,131,80,80,199					2
268,259,199,120,80,331,190,266,232,223,38,223,11,55,190,331,173,223,331,345,199,259,331,190,266,38,113,223,266,58,223,331,199,160,188,58,38,199,305,331,223,266,11,199,105,131,266,80,33,38,223,58,199,305,337,131,33,11,199,316,151,131,199,259,151,223,93,199,305,331,223,197,199,43,131,199,43,11,131,55,199,259,331,93,188,266,113,199,259,66,66,66,199,302,105,151,188,100,58,331,223,190,331,188,266,113,199					2
268,259,199,120,131,38,190,144,93,345,199,43,33,55,223,331,199,105,131,131,100,199,302,38,55,131,131,266,188,223,38,199,331,33,100,223,258,199,43,223,266,58,188,266,113,199,192,33,113,38,199,190,266,58,199,163,131,49,223,258,199,302,43,55,131,131,266,188,223,199,302,163,33,55,33,38,199,302,335,188,337,331,131,199,302,105,151,331,131,266,188,232,4,190,188,266,199,302,46,223,55,331,223,38,38,188,131,266,199,302,4,259,43,46,199,302,305,38,55,223,331,113,223,331,38,199					2
268,259,199,120,46,131,55,223,346,33,232,173,38,345,199,314,33,93,38,197,199,313,33,188,11,199,316,190,38,11,188,266,113,199,253,131,266,223,93,199,131,266,199,316,131,331,11,151,100,223,38,38,199,4,131,274,58,223,331,38,258,199,192,131,274,199,76,199,314,190,188,266,223,58,199,253,190,38,38,197,199,46,223,80,188,266,188,11,188,131,266,199,190,266,58,199,43,11,331,223,266,113,11,151,199					2
268,259,199,120,314,131,11,151,190,198,188,38,11,345,199,248,144,329,192,190,38,188,58,199,316,151,131,199,124,33,198,55,223,58,199,267,80,80,199,268,131,131,80,199,268,223,232,223,188,49,223,38,199,259,331,190,58,188,11,188,131,266,190,100,199,267,331,11,151,131,58,131,144,199,335,33,266,223,331,190,100,199,335,331,131,198,199,335,190,198,188,100,93,199,316,151,131,199,43,151,33,266,266,223,58,199,192,223,331,199,151,11,11,55,345,110,110,11,66,232,131,110,337,76,331,90,100,259,290,105,38,124,199,151,11,11,55,345,110					2
268,259,199,120,4,201,188,43,201,101,2,268,201,90,305,163,259,90,345,199,192,33,331,11,199,192,131,223,38,199,105,131,198,223,199,259,190,173,223,199,43,151,131,11,38,199,274,188,11,151,199,120,173,93,266,113,55,188,266,2,2,199,120,38,151,93,232,190,331,100,188,11,131,6,175,199,117,199,76,199,259,131,266,188,113,151,11,258,199,43,151,131,11,38,199,190,266,58,199,124,188,29,29,100,223,38,199,131,266,199,253,223,223,256,256,199					2
268,259,199,120,160,259,163,305,345,199,305,100,190,337,190,198,190,199,55,131,100,188,232,223,199,131,80,80,188,232,223,331,199,190,331,331,223,38,11,223,58,199,190,80,11,223,331,199,49,188,58,223,131,199,38,151,131,274,38,199,151,188,198,199,38,100,190,198,198,188,266,113,199,113,331,190,266,58,80,190,11,151,223,331,199,11,131,199,113,331,131,33,266,58,199					0
101,188,232,223,199,274,131,331,173,199,100,190,58,188,223,38,199,258,199,43,198,190,38,151,188,266,113,199,38,223,38,38,188,131,266,199,258,199,197,199,302,80,188,11,266,223,38,38,199,302,80,188,11,11,223,331,199,302,38,11,331,131,266,113,199,302,38,274,223,190,11,199,302,337,131,144,188,266,113,199,302,151,190,55,55,93,199,256,256,256,256,199					2
335,223,274,199,38,151,131,11,38,199,80,331,131,198,199,305,337,190,266,58,131,266,223,58,199,4,188,113,199,268,223,38,223,190,331,232,151,199,335,190,232,188,100,188,11,93,199,188,266,199,43,11,131,331,11,80,131,331,58,199,302,55,188,113,199,302,190,337,190,266,58,131,266,223,58,199,302,58,223,331,223,100,188,232,11,199,302,131,49,223,331,113,331,131,274,266,199,302,80,188,100,11,223,331,199,302,188,266,38,11,190,199,302,131,188,199					0
268,259,199,120,259,131,331,131,266,11,131,43,190,58,335,223,38,11,345,199,335,188,100,198,38,199,100,188,173,223,199,11,151,188,38,199,11,151,190,11,199,198,190,173,223,38,199,33,38,199,274,131,266,58,223,331,199,274,151,190,11,72,38,199,11,151,223,199,55,131,188,266,11,66,199,267,80,80,188,232,188,190,100,199,38,223,100,223,232,11,188,131,266,199,151,11,11,55,38,345,110,110,11,66,232,131,110,248,305,80,144,248,312,33,144,38,55,199,151,11,11,55,345,110,110,11,66,232,131,110,305,46,190,33,12,160,198,267,43,33					2
346,100,131,113,199,4,131,38,11,345,199,302,73,188,49,190,346,188,190,266,232,190,199,302,43,232,131,331,266,223,58,199,302,192,131,11,199,302,43,223,144,93,199,302,346,190,337,223,199,302,259,223,331,331,131,331,199,302,314,131,331,113,223,131,33,38,199,302,105,223,100,223,337,331,188,11,93,199					2
105,223,100,100,199,4,151,131,266,223,199,342,43,305,199,345,199,43,190,198,38,33,266,113,199,314,190,100,190,144,93,199,43,199,135,199,76,73,199,43,314,192,329,76,175,175,174,329,18,290,314,346,329,199,305,259,117,259,199,342,266,100,131,232,173,223,58,199,43,198,190,331,11,55,151,131,266,223,199,316,192,76,259,248,329,346,163,305,105,160,199,151,11,11,55,345,110,110,11,66,232,131,110,160,124,188,18,259,163,100,39,332,259,199,151,11,11,55,345,110,110,11,66,232,131,110,335,253,18,313,305,198,151,46,113,198					1
268,259,199,120,312,38,131,38,18,58,188,29,29,100,223,345,199,256,199,268,248,259,316,248,248,259,199,188,80,199,342,199,192,305,73,199,305,199,192,267,4,248,163,248,43,43,199,105,268,342,43,192,199,267,101,199,43,267,253,248,267,101,248,199,90,267,342,199,105,305,101,199,101,248,73,248,268,199,105,305,163,163,199,90,267,342,268,43,199,312,38,131,38,312,199					0
268,259,199,120,253,188,38,38,314,190,100,2,2,345,199,82,120,105,131,131,100,305,38,38,43,151,190,223,223,345,199,256,256,256,256,199,274,11,80,199,11,151,188,38,199,337,188,11,232,151,199,266,223,223,58,199,58,331,66,198,188,331,190,232,100,223,199,256,256,256,199					2
302,335,223,331,113,33,38,131,266,199,302,43,259,163,199,302,346,100,190,232,173,163,188,49,223,38,253,190,11,11,223,331,199,151,11,11,55,345,110,110,11,66,232,131,110,175,76,113,173,268,124,113,313,33,232					1
302,43,151,190,198,223,199,151,11,11,55,345,110,110,11,66,232,131,110,33,46,267,11					0
337,100,190,232,173,199,253,76,105,192,305,248,163,199,160,267,268,43,199,58,223,38,188,113,266,223,331,199,151,190,266,58,337,190,113,199,38,151,131,33,100,58,223,331,199,337,190,113,199,151,131,337,131,199,55,33,331,38,223,199,100,223,190,11,151,223,331,199,113,131,100,58,199,58,223,11,190,188,100,199,329,199,335,33,100,100,199,331,223,190,199					1
268,259,199,120,38,190,173,33,331,190,2,11,33,190,266,232,11,345,199,188,199,274,190,38,199,11,190,173,223,266,199,190,337,190,232,173,258,199,46,190,93,93,93,33,198,198,199,109,188,266,173,188,66,199,268,259,199,120,110,151,190,331,190,266,113,2,290,18,345,199,234,149,347,347,227,186,165,199,302,43,342,253,199,302,264,199,302,256,256,199,302,256,256,256,199,302,248,332,267,199,302,43,192,76,101,223,223,199					2
268,259,199,120,305,163,163,105,305,4,43,163,90,268,76,105,43,345,199,248,100,223,49,190,11,223,58,199,110,110,199,43,11,190,11,223,199,105,151,190,198,55,38,199					0
253,93,199,151,223,190,331,11,199,113,131,223,38,199,131,33,11,199,11,131,199,11,151,188,38,199,131,55,55,331,223,38,38,223,58,197,199,198,190,331,113,188,266,190,100,188,29,223,58,199,190,266,58,199,190,55,55,331,131,55,331,188,190,11,223,58,199,113,331,131,33,55,199,131,80,199,55,223,131,55,100,223,199,188,266,199,131,33,331,199,232,131,33,266,11,331,93,199,256,199					0
268,259,199,120,109,190,190,198,188,223,232,33,331,331,93,345,199,43,11,188,100,100,199,113,131,188,266,113,199,38,11,331,131,266,113,199					2
302,80,190,38,11,199,302,80,33,331,188,131,33,38,199,302,232,131,131,100,199,302,232,331,190,29,93,199,335,305,43,259,199,117,199,335,342,268,76,267,342,43,199,174,199,329,199,43,223,232,131,266,58,199,267,80,80,188,232,188,190,100,199,259,331,190,188,100,223,331,199,81,192,46,350,199,329,199,314,33,190,331,58,190,100,131,199					2
268,259,199,120,346,223,267,55,11,188,232,38,345,199,76,80,199,76,72,198,199,266,131,11,199,11,151,223,331,223,199,11,151,188,38,199,188,38,199,151,131,274,199,198,93,199,337,131,11,199,100,190,266,223,199,188,38,199,302,38,198,151,199,302,151,131,55,223,100,223,38,38,199					2
82,4,131,274,223,331,100,223,38,38,199,190,266,58,199,188,199,58,131,266,72,11,199,232,190,331,223,199,188,11,72,38,199,131,337,49,188,131,33,38,82,199					2
268,259,199,120,105,151,190,58,124,131,331,58,190,266,6,175,345,199,316,151,223,266,199,93,131,33,199,232,131,266,80,188,58,223,266,11,100,93,199,93,223,100,100,199,131,33,11,199,11,151,223,199,274,331,131,266,113,199,190,266,38,274,223,331,199,188,266,199,232,100,190,38,38,66,66,66,199					0
268,259,199,120,109,190,198,223,38,58,331,131,58,331,188,113,33,223,29,345,199,342,266,199,266,33,223,49,131,199,190,256,131,199,58,223,199,131,55,131,331,11,33,266,188,58,190,58,223,38,199,58,223,199,100,190,199,198,190,266,131,199,58,223,199,46,188,131,38,199,93,199,38,188,223,198,55,331,223,199,232,131,266,199,38,33,199,190,55,131,93,131,258,199,302,335,223,100,188,29,105,33,198,55,100,223,124,190,198,223,38,199					2
305,199,253,190,266,188,190,232,199,43,11,190,337,337,223,58,199,192,223,331,199,175,6,199,259,188,198,223,38,66,199,175,199,90,223,190,331,38,199,163,190,11,223,331,197,199,259,151,223,199,253,190,266,199,316,151,131,66,66,66,199					0
302,113,100,131,131,198,93,199,302,38,11,33,58,93,199,302,188,266,199,302,151,188,38,11,131,331,188,232,199,302,232,131,331,331,33,55,11,188,131,266,199,302,259,151,131,198,190,38,199					0
192,190,55,55,93,199,73,190,100,223,266,11,188,266,223,38,199,58,190,93,199,305,109,188,11,256,256,256,256,256,256,256,173,151,33,38,151,199,331,223,151,266,190,256,256,199					2
314,223,266,33,188,266,223,199,192,4,199,312,290,135,332,163,199,346,100,190,232,173,199,76,266,173,199,105,190,331,11,331,188,58,113,223,199,188,266,199,46,190,198,190,113,223,58,199,268,223,11,190,188,100,199,346,131,144,199,151,11,11,55,345,110,110,11,66,232,131,110,314,135,174,18,331,43,268,12,100,11,199,151,11,11,55,345,110,110,11,66,232,131,110,46,113,174,124,43,43,169,198,55,190					0
199,199,302,335,190,266,305,331,198,93,335,190,232,223,267,80,80,199,302,46,188,331,223,232,11,188,131,266,223,331,38,199,151,11,11,55,345,110,110,11					2
101,223,274,199,316,131,198,223,266,38,199,105,192,305,342,43,199,43,151,131,331,11,199,43,100,223,223,49,223,199,346,100,190,232,173,199,316,151,188,11,223,199,163,190,232,223,199,43,151,188,331,11,199,259,131,55,199,43,188,29,223,199,253,199,253,223,58,188,33,198,199					1
259,346,259,199,11,131,199,80,331,223,38,151,198,190,266,199,93,223,190,331,199,274,151,223,266,199,93,131,33,199,274,223,331,223,199,190,199,337,190,198,198,223,331,199,117,199,76,199,274,190,38,199,190,199,337,190,331,266,223,331,66,66,199,316,190,188,11,199,274,151,190,11,256,199,302,232,131,131,100,223,58,188,11,38,199,302,11,151,331,131,274,337,190,232,173,11,33,223,38,58,190,93,199,302,232,131,266,80,33,38,223,58,199,81,329,345,199					0
268,259,199,120,223,33,55,151,131,331,188,190,109,151,345,199,124,131,266,113,151,93,33,266,197,199,58,131,266,72,11,199,337,223,199,58,188,38,232,131,33,331,190,113,223,58,66,199,76,199,38,223,223,199,11,151,223,198,197,199,93,131,33,331,199,11,331,33,223,199,232,131,100,131,331,38,66,199					2
253,223,100,190,266,232,151,131,100,93,199,259,188,266,11,93,55,223,38,199,131,80,199,190,266,199,305,337,190,266,58,131,266,223,58,199,305,198,33,38,223,198,223,266,11,199,4,190,331,173,199,151,11,11,55,345,110,110,11,66,232,131,110,305,332,305,109,174,316,335,173,314,188,199,49,188,190,199,120,151,93,55,223,331,190,100,100,223,331,113,188,232,199,151,11,11,55,345,110,110,11,66,232,131,110,101,151,169,198,18,313,342,160,313,173					0
268,259,199,120,4,223,331,223,29,192,188,100,11,131,266,345,199,305,199,4,331,131,199,80,131,131,11,337,190,100,100,199,232,131,190,232,151,199,337,223,190,11,199,33,55,199,190,199,232,151,188,100,58,199,190,266,58,199,11,151,331,223,190,11,223,266,223,58,199,151,188,38,199,80,190,198,188,100,93,199,190,100,100,199,337,223,232,190,33,38,223,199,131,80,199,190,199,337,223,190,232,151,199,232,151,190,188,331,66,66,66,199,151,11,11,55,199					0
120,101,346,105,101,223,274,38,199,192,223,100,100,199,151,190,49,223,199,266,131,199,80,33,331,93,199,100,188,173,223,199,190,199,58,331,33,113,199,100,131,331,58,199,38,232,131,331,266,223,58,66,199,316,131,266,58,223,331,199,274,151,190,11,72,38,199,131,266,199,259,331,33,198,55,72,38,199,198,188,266,58,199,266,131,274,256,199,302,346,223,305,80,331,190,188,58,346,223,73,248,268,90,305,80,331,190,188,58,199,256,256,256,256,256,256,256,199					0
268,259,199,120,305,33,38,11,188,266,192,188,11,11,18,345,199,305,199,131,266,232,223,199,188,266,199,190,199,100,188,80,223,11,188,198,223,199,38,151,131,11,197,199,151,131,100,223,199,188,266,199,131,266,223,199,274,188,11,151,199,190,199,175,274,131,131,58,199,80,331,131,198,199,6,39,175,199,131,266,199,11,151,223,199,55,190,331,199,135,199,302,18,175,199,120,38,11,331,223,190,198,38,131,266,113,199,346,100,33,223,199,232,131,33,331,38,223,256,256,199					2
302,73,131,188,100,43,266,190,232,173,337,190,331,199,302,316,131,331,38,11,4,331,223,38,188,58,223,266,11,248,49,223,331,199,302,4,267,259,342,43,199,302,46,188,38,113,331,190,232,223,58,199,302,76,43,76,43,199					0
